ticker,name,primary_exchange,date,close,stage,weeks_in_stage,price_vs_ma_pct,ma_slope_pct,ma_30,sma_20,sma_50,sma_200,volume,volume_ma_20,volume_ratio,price_vs_sma20_pct,price_vs_sma50_pct,price_vs_sma200_pct
CAKE,Cheesecake Factory (The),XNAS,2025-10-20,55.400001525878906,1,5,-2.4962579354173324,1.3810498211195745,56.81833368937175,59.6355001449585,54.19540023803711,39.7663249874115,1951752,6369591,0.30641716242063266,-7.1,2.22,39.31
HFWA,Heritage Financial Corp,XNAS,2025-10-20,22.8700008392334,1,2,-2.513530416106123,-0.5131321082772821,23.459666697184243,23.8060001373291,24.004200019836425,22.87627498626709,484816,784854,0.6177148871000212,-3.93,-4.73,-0.03
NFBK,"Northfield Bancorp, Inc.",XNAS,2025-10-20,10.960000038146973,1,2,-2.5142316338559074,-0.28971811320333407,11.242666721343994,11.417500066757203,11.534200019836426,12.162100009918213,329942,894155,0.36899866354267435,-4.01,-4.98,-9.88
TOWN,Towne Bank,XNAS,2025-10-20,33.54999923706055,1,3,-2.578548752079756,-0.39239917790169004,34.43799985249837,35.08549976348877,34.77779998779297,30.061050052642823,802119,1466783,0.5468559425627376,-4.38,-3.53,11.61
HVT,"Haverty Furniture Companies, Inc.",XNYS,2025-10-20,20.290000915527344,1,2,-2.5861750038002898,-0.34925422683575197,20.82866668701172,21.52550001144409,21.333400039672853,27.48284990310669,168264,477979,0.35203220225156334,-5.74,-4.89,-26.17
NRIM,Northrim BanCorp Inc,XNAS,2025-10-20,20.989999771118164,1,2,-2.593712660445958,1.3871849151276963,21.54891675313314,22.187125205993652,20.972299995422365,14.391268720626831,208595,955569,0.21829402167713688,-5.4,0.08,45.85
WOR,"Worthington Enterprises, Inc.",XNYS,2025-10-20,57.22999954223633,1,4,-2.643025319543382,2.988910092047809,58.78366673787435,61.29050006866455,51.888799896240236,54.279100036621095,263911,1296919,0.20349073457941474,-6.63,10.29,5.44
UGI,UGI Corporation,XNYS,2025-10-20,33.54999923706055,1,5,-2.6661665226368623,-0.17762180562559612,34.46900018056234,34.7085000038147,32.806800079345706,31.348700008392335,2842590,8706675,0.3264839907312493,-3.34,2.27,7.02
RBRK,"Rubrik, Inc.",XNYS,2025-10-20,79.87999725341797,1,1,-2.680710603083962,2.600843924856571,82.08033345540365,84.95250053405762,75.36019996643067,,3628871,19035392,0.1906381019103783,-5.97,6.0,
SXT,Sensient Technology Corporation,XNYS,2025-10-20,96.75,1,4,-2.695689898903759,3.0188224369576675,99.43033345540364,105.02350006103515,89.16180007934571,77.39804985046386,479317,2212785,0.21661254934392632,-7.88,8.51,25.0
NATR,Nature's Sunshine Products Inc.,XNAS,2025-10-20,14.359999656677246,1,2,-2.7034376188700486,1.3760418137494965,14.759000015258788,15.513000011444092,14.672800006866455,14.103499999046326,143386,463635,0.30926483117107206,-7.43,-2.13,1.82
SHW,The Sherwin-Williams Company,XNYS,2025-10-20,338.44000244140625,1,5,-2.760165502928376,-0.295730586630754,348.0466664632161,348.18799896240233,351.7425994873047,294.5558495330811,5329848,8664883,0.6151090557137355,-2.8,-3.78,14.9
ONB,Old National Bancorp,XNAS,2025-10-20,20.68000030517578,1,2,-2.8302016264112178,-0.2281498120856435,21.282333246866862,21.69499988555908,21.710599899291992,17.900800004005433,9174042,17958425,0.510848919100645,-4.68,-4.75,15.53
INTU,Intuit Inc,XNAS,2025-10-20,675.0399780273438,1,3,-2.884242631534347,1.1976697812703763,695.0880025227865,714.6775024414062,664.4279992675781,549.0372991943359,2407478,8539773,0.2819135824804711,-5.55,1.6,22.95
SITE,"SiteOne Landscape Supply, Inc.",XNYS,2025-10-20,122.66000366210938,1,2,-2.9017568111315324,-0.2222099987252118,126.32566731770834,130.74000091552733,130.41900100708008,142.4928002548218,925769,2593020,0.35702347070211565,-6.18,-5.95,-13.92
CNQ,Canadian Natural Resources Limited,XNYS,2025-10-20,29.90999984741211,1,1,-2.9158778332887625,0.5001901251095069,30.80833320617676,31.406499767303465,30.879999923706055,30.947949924468993,9066978,30280281,0.29943506799028713,-4.76,-3.14,-3.35
MSCI,"MSCI, Inc.",XNYS,2025-10-20,540.3599853515625,1,2,-2.91637984688753,-0.33336100876927305,556.5923319498698,559.5224975585937,570.2543994140625,523.1657006835937,1289536,3226706,0.39964471507475424,-3.42,-5.24,3.29
SPNT,SiriusPoint Ltd.,XNYS,2025-10-20,17.989999771118164,1,1,-2.9316565772155676,1.9809244532184374,18.53333346048991,18.803000068664552,17.117400093078615,11.208200032711028,739821,3754184,0.19706572719930615,-4.32,5.1,60.51
LIN,Linde plc Ordinary Share,XNAS,2025-10-20,450.0799865722656,1,2,-2.9384330424055007,-0.14492441134035414,463.70566711425784,468.3145034790039,456.7179986572266,392.08520004272464,3662021,7986664,0.458516972793647,-3.89,-1.45,14.79
OBT,"Orange County Bancorp, Inc. Common Stock",XNAS,2025-10-20,24.389999389648438,1,3,-2.9479080437678107,0.14079542400697775,25.130833244323732,25.452000045776366,25.807099952697754,23.310588474273683,38275,265514,0.14415435720903605,-4.17,-5.49,4.63
MGM,MGM RESORTS INTERNATIONAL,XNYS,2025-10-20,32.900001525878906,1,2,-2.959389710245861,0.40672103733133635,33.903333282470705,35.34699974060059,34.18499988555908,38.450299959182736,8021647,22174965,0.3617433894484163,-6.92,-3.76,-14.43
XP,XP Inc. Class A Common Stock,XNAS,2025-10-20,17.020000457763672,1,3,-3.007965988032048,1.287169589290201,17.547833315531413,17.97674994468689,16.036899967193605,19.90699996471405,12254392,30369787,0.4035060239309548,-5.32,6.13,-14.5
NIQ,NIQ Global Intelligence plc,XNYS,2025-10-20,14.0600004196167,1,2,-3.0378238897047205,1.539377301828362,14.50050007502238,15.393750095367432,13.693400058746338,13.961436505317687,1943981,6286633,0.3092245085723948,-8.66,2.68,0.71
VRSN,VeriSign Inc,XNAS,2025-10-20,266.4599914550781,1,2,-3.0508143552190234,1.113489006344331,274.8450022379557,277.6335021972656,250.56580108642578,210.7971504211426,1073281,3721319,0.28841413488067,-4.02,6.34,26.41
AACI,Armada Acquisition Corp. II Class A Ordinary Shares,XNAS,2025-10-20,10.25,1,3,-3.0763715415617088,-1.3740052068518895,10.57533664703369,10.267500019073486,10.79979793548584,,3982351,798900,4.9847928401552135,-0.17,-5.09,
ABT,Abbott Laboratories,XNYS,2025-10-20,127.54000091552734,1,1,-3.0900156818626647,0.05651324540234036,131.606667582194,131.8865001678467,128.1006005859375,113.91765018463134,10744934,29588007,0.3631516647944554,-3.3,-0.44,11.96
BAM,Brookfield Asset Management Ltd.,XNYS,2025-10-20,54.65999984741211,1,2,-3.153791732939113,1.690640017012719,56.43999989827474,57.95749988555908,55.884199981689456,44.81065001487732,3185826,9987647,0.31897663183330366,-5.69,-2.19,21.98
MAIN,Main Street Capital Corporation,XNYS,2025-10-20,57.959999084472656,1,2,-3.1924029794422326,0.28251097401684166,59.871333312988284,62.670999717712405,59.16700004577637,46.741950035095215,1011309,2589345,0.39056556774010415,-7.52,-2.04,24.0
SHEN,Shenandoah Telecom Co,XNAS,2025-10-20,12.760000228881836,1,2,-3.217241075620497,0.8336414997284516,13.184166653951008,13.590250015258789,12.796499996185302,17.92362503528595,431887,1465258,0.29475150451319837,-6.11,-0.29,-28.81
HON,"Honeywell International, Inc.",XNAS,2025-10-20,209.0800018310547,1,7,-3.252375873270562,-0.3450811919626001,216.1086680094401,218.52200088500976,217.52380096435547,202.48805084228516,7709141,17571093,0.4387399804895461,-4.32,-3.88,3.26
COST,Costco Wholesale Corp,XNAS,2025-10-20,937.5,1,1,-3.2904291858050847,0.04152091735889662,969.3973327636719,956.2265014648438,968.4666003417968,697.4807501220703,2971919,10542038,0.2819112395534905,-1.96,-3.2,34.41
BBSI,Barrett Business Services,XNAS,2025-10-20,41.900001525878906,1,2,-3.4180154590665883,0.7232189389329907,43.38283348083496,44.56550006866455,42.87440017700195,29.359862513542176,466261,757748,0.6153246197944435,-5.98,-2.27,42.71
VICI,VICI Properties Inc. Common Stock,XNYS,2025-10-20,31.190000534057617,1,2,-3.426564707592652,-0.2881547015397744,32.2966667175293,32.610000133514404,31.70000011444092,31.061099948883058,18513104,34472663,0.5370372460056249,-4.35,-1.61,0.41
ALL,The Allstate Corporation,XNYS,2025-10-20,193.74000549316406,1,1,-3.437709253584562,-0.24924750548551036,200.63733367919923,201.01299972534179,198.76020050048828,153.19425006866456,2380840,7141742,0.33336964566908184,-3.62,-2.53,26.47
GEL,"Genesis Energy, L.P.",XNYS,2025-10-20,15.380000114440918,1,2,-3.460685023856278,0.8546287492140324,15.931333382924398,16.539500093460084,14.26480001449585,12.055199975967406,323102,2048947,0.1576917314113054,-7.01,7.82,27.58
ACGL,Arch Capital Group Ltd,XNAS,2025-10-20,87.69999694824219,1,5,-3.4849630063365438,-0.47971258835170044,90.86666666666666,89.92700004577637,91.98160003662109,77.05517501831055,3545409,10506923,0.3374355175154515,-2.48,-4.65,13.81
TRUP,"Trupanion, Inc.",XNAS,2025-10-20,44.02000045776367,1,7,-3.561138767661224,2.2578092183907144,45.645500055948894,47.56175003051758,45.55550010681152,46.36377494812012,662623,2296991,0.2884743562338729,-7.45,-3.37,-5.06
KKR,KKR & Co. Inc.,XNYS,2025-10-20,123.68000030517578,1,3,-3.563352779785815,0.7017058481807487,128.25000025431316,135.6659999847412,134.57720001220704,87.77409999847413,8680113,17500514,0.4959918891525129,-8.83,-8.1,40.91
VVV,Valvoline Inc.,XNYS,2025-10-20,35.029998779296875,1,3,-3.5889280366083245,-0.19228677168004993,36.33399988810221,37.31300010681152,36.663600006103515,35.7651999092102,2322435,8455645,0.2746608922205225,-6.12,-4.46,-2.06
GEN,Gen Digital Inc. Common Stock,XNAS,2025-10-20,27.360000610351562,1,3,-3.6891001337614813,-0.07386813433803777,28.408000183105468,29.264500236511232,28.284000091552734,18.57710650473833,6082703,17797236,0.3417779592291747,-6.51,-3.27,47.28
HOMB,"Home BancShares, Inc.",XNYS,2025-10-20,27.18000030517578,1,3,-3.8114442006577987,-0.49884948679558316,28.257000096638997,28.59650011062622,28.791599998474123,24.850000019073487,1895186,4882562,0.38815400603207906,-4.95,-5.6,9.38
BR,Broadridge Financial Solutions Inc,XNYS,2025-10-20,232.32000732421875,1,5,-3.841985751536033,-0.13956572029848963,241.60233459472656,244.079500579834,238.32780029296876,188.51810089111328,735133,3087139,0.23812759969667707,-4.82,-2.52,23.23
HNI,HNI Corporation,XNYS,2025-10-20,44.38999938964844,1,6,-3.8449047286959526,0.13448153233242802,46.164999643961586,46.96349964141846,47.5897998046875,39.77409995079041,788800,2664579,0.2960317558608696,-5.48,-6.72,11.61
AMP,"Ameriprise Financial, Inc.",XNYS,2025-10-20,479.3599853515625,1,4,-3.9832086628732735,-0.25965010905822816,499.2459950764974,506.1409942626953,513.760595703125,387.5527981567383,1294313,2242380,0.5772050232342422,-5.29,-6.7,23.69
DRS,"Leonardo DRS, Inc. Common Stock",XNAS,2025-10-20,40.349998474121094,1,1,-4.0371034529836844,3.1051912254544427,42.04749952952067,43.4649995803833,38.572899894714354,,3244438,5781463,0.5611794108169507,-7.17,4.61,
LPLA,LPL Financial Holdings Inc.,XNAS,2025-10-20,338.17999267578125,1,1,-4.055064196774379,-0.1377873218786592,352.4729990641276,356.5844985961914,348.1025,254.88922508239747,1391171,4010284,0.34690086786870955,-5.16,-2.85,32.68
GWW,"W.W. Grainger, Inc.",XNYS,2025-10-20,971.5399780273438,1,1,-4.12270420564317,-0.30489544969369453,1013.3159993489584,999.2979919433594,1038.0023999023438,798.8519486999512,340856,1416515,0.2406299968584872,-2.78,-6.4,21.62
NMIH,NMI Holdings Inc. Common Stock,XNAS,2025-10-20,36.56999969482422,1,3,-4.141966193170653,0.2110157075231287,38.15016670227051,38.9127498626709,37.66870010375977,29.310175037384035,525745,2034090,0.25846693115840497,-6.02,-2.92,24.77
OZK,Bank OZK,XNAS,2025-10-20,45.5,1,1,-4.174213837778248,0.9732549440671175,47.48200022379557,49.68400001525879,47.38340034484863,43.27117496490479,3578723,4696974,0.7619209729498183,-8.42,-3.97,5.15
NTNX,"Nutanix, Inc. Class A Common Stock",XNAS,2025-10-20,69.08999633789062,1,2,-4.186722936426756,-0.12142780656683615,72.10900039672852,72.63550033569337,70.5551001739502,45.32072512149811,2945447,15602412,0.18878151660140752,-4.88,-2.08,52.45
TSLX,"Sixth Street Specialty Lending, Inc.",XNYS,2025-10-20,21.920000076293945,1,4,-4.202782736751441,-0.3831141468444527,22.88166681925456,23.544500064849853,22.47600009918213,20.805149965286255,962071,2344684,0.41032011136681956,-6.9,-2.47,5.36
SNV,Synovus Financial Corp.,XNYS,2025-10-20,46.11000061035156,1,2,-4.263932369172664,-0.07261606371927781,48.16366678873698,49.894499969482425,49.94040008544922,41.499600114822385,3144117,8961678,0.3508402109515651,-7.59,-7.67,11.11
CF,"CF Industries Holding, Inc.",XNYS,2025-10-20,83.29000091552734,1,1,-4.415982489778643,1.4081557897604065,87.1379997253418,89.65849952697754,86.32600006103516,84.42489995956421,4277465,12998364,0.3290771823284838,-7.1,-3.52,-1.34
LNG,Cheniere Energy Inc,XNYS,2025-10-20,222.22000122070312,1,3,-4.423285649073071,0.12977163098782107,232.50433197021485,233.95399856567383,228.33739868164062,174.76124938964844,2915009,8350186,0.3490950980014098,-5.02,-2.68,27.16
DFIN,"Donnelley Financial Solutions, Inc.",XNYS,2025-10-20,51.45000076293945,1,3,-4.638043261693644,1.815425250078444,53.95233332316081,56.26900005340576,55.41720016479492,49.88615006446838,481240,1217786,0.39517616395655725,-8.56,-7.16,3.13
SPOK,"Spok Holdings, Inc",XNAS,2025-10-20,16.040000915527344,1,3,-4.656225406086497,-0.22142280734894754,16.82333323160807,17.246499824523926,16.60139995574951,13.028924973011017,217989,570566,0.38205746574454136,-7.0,-3.38,23.11
ACNT,Ascent Industries Co. Common Stock,XNAS,2025-10-20,11.979999542236328,1,10,-4.8451189989103245,-0.22190500316960257,12.590000025431316,12.493000030517578,12.104999980926515,,214352,324384,0.660797080003946,-4.11,-1.03,
CNM,"Core & Main, Inc.",XNYS,2025-10-20,53.83000183105469,1,6,-4.87270105683891,0.9202563111719726,56.58733342488607,58.66950016021728,54.31099998474121,38.137500009536744,3372147,11795310,0.2858887981748678,-8.25,-0.89,41.15
GLNG,Golar LNG Ltd,XNAS,2025-10-20,38.119998931884766,1,3,-4.89061762737628,1.0326733918644464,40.08016662597656,40.90774993896484,39.80629997253418,28.222600026130678,1662999,6048751,0.27493262658687717,-6.81,-4.24,35.07
TU,Telus Corporation,XNYS,2025-10-20,15.039999961853027,1,4,-4.948492093709561,0.4847584724591435,15.822999858856202,15.998999834060669,15.36159990310669,18.582599987983702,8672027,15675479,0.5532224565514074,-5.99,-2.09,-19.06
